Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,bistorta vivipara,CN_ratio,14.598062108309529,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,bistorta vivipara,dN15_permil,-6.65057907104492,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,bistorta vivipara,dC13_permil,-30.1284574127197,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,Wet_Mass_g,0.012233333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,Dry_Mass_g,0.004,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,Leaf_Thickness_mm,0.13,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,Leaf_Area_cm2,0.49666666666666665,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,SLA_cm2_g,124.16666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,bistorta vivipara,LDMC,0.32697547683923706,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,Wet_Mass_g,0.017666666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,Dry_Mass_g,0.005999999999999999,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,Leaf_Thickness_mm,0.232,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,Leaf_Area_cm2,0.7393333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,SLA_cm2_g,123.22222222222223,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,LDMC,0.3396226415094339,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,C_percent,50.46003092005223,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,N_percent,3.3180068467048627,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,CN_ratio,15.207934537616902,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,dN15_permil,1.8252654790878302,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,dC13_permil,-30.0789354705811,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,P_percent,0.11538710564602084,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,luzula confusa,NP_ratio,28.755438730595156,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,Wet_Mass_g,0.001046875,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,Dry_Mass_g,2.1875e-4,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,Leaf_Thickness_mm,0.07866666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,Leaf_Area_cm2,0.03634375,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,SLA_cm2_g,166.14285714285714,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,silene acaulis,LDMC,0.208955223880597,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,Plant_Height_cm,5.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,Wet_Mass_g,0.0533,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,Dry_Mass_g,0.012,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,Leaf_Thickness_mm,0.19633333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,Leaf_Area_cm2,2.0869999999999997,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,SLA_cm2_g,173.91666666666663,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,bistorta vivipara,LDMC,0.225140712945591,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,Plant_Height_cm,1.7,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,Wet_Mass_g,0.015914285714285714,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,Dry_Mass_g,0.006285714285714285,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,Leaf_Thickness_mm,0.335,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,Leaf_Area_cm2,0.5615714285714286,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,SLA_cm2_g,89.34090909090911,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,LDMC,0.3949730700179533,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,C_percent,38.59747000063163,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,N_percent,1.1664272636022714,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,CN_ratio,33.09033593867762,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,dN15_permil,-7.05698099136353,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,dC13_permil,-32.054221649169904,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,P_percent,0.13158437602908596,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,dryas octopetala,NP_ratio,8.86448147418687,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,Plant_Height_cm,1.7,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,Wet_Mass_g,0.012133333333333335,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,Dry_Mass_g,0.0045,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,Leaf_Thickness_mm,0.32366666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,Leaf_Area_cm2,0.37633333333333335,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,SLA_cm2_g,83.62962962962963,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,LDMC,0.37087912087912084,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,C_percent,54.67091497047183,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,N_percent,1.8956975252523764,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,CN_ratio,28.83947161517417,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,dN15_permil,-7.29802074432373,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,dC13_permil,-31.8280139160156,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,P_percent,0.10336539406394575,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,dryas octopetala,NP_ratio,18.339769730666593,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,Plant_Height_cm,0.5,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,Leaf_Thickness_mm,0.41933333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,C_percent,36.1817138032408,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,N_percent,1.1947439784958445,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,CN_ratio,30.284072951589806,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,dN15_permil,6.6817352294921895,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,dC13_permil,-26.8622606658936,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,P_percent,0.09803917271906813,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,equisetum scirpoides,NP_ratio,12.1863939215337,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,Leaf_Thickness_mm,0.3233333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,C_percent,45.609318791647475,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,N_percent,3.100191207408485,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,CN_ratio,14.711776061636295,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,dN15_permil,-3.36447839736939,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,dC13_permil,-31.6584909820557,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,P_percent,0.12768615666235522,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,equisetum scirpoides,NP_ratio,24.27977541532889,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,Wet_Mass_g,0.0105125,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,Dry_Mass_g,0.003625,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,Leaf_Thickness_mm,0.215,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,Leaf_Area_cm2,0.48925,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,SLA_cm2_g,134.9655172413793,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,LDMC,0.3448275862068966,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,C_percent,46.603041553674565,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,N_percent,2.1944409677723047,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,CN_ratio,21.23686270812918,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,dN15_permil,-1.24841477870941,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,dC13_permil,-30.6291251373291,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,P_percent,0.20123071381238616,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,salix polaris,NP_ratio,10.905099555618792,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,Plant_Height_cm,1,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,Wet_Mass_g,0.0638,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,Dry_Mass_g,0.023,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,Leaf_Thickness_mm,0.3416666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,Leaf_Area_cm2,1.8479999999999999,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,SLA_cm2_g,80.34782608695652,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,LDMC,0.3605015673981191,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,C_percent,34.898404962553286,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,N_percent,0.8858435451619753,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,CN_ratio,39.39567562821961,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,dN15_permil,1.23708460330963,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,dC13_permil,-28.0224566650391,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,P_percent,0.07469109671811949,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,equisetum scirpoides,NP_ratio,11.860095568084976,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,2,AKP4297,carex rupestris,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-19,DH,CTL,DH-2,2,AKP4297,carex rupestris,Leaf_Thickness_mm,0.13933333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,Plant_Height_cm,7,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,Wet_Mass_g,0.03133333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,Dry_Mass_g,0.016666666666666666,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,Leaf_Thickness_mm,0.13633333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,Leaf_Area_cm2,1.3499999999999999,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,SLA_cm2_g,81,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,LDMC,0.5319148936170213,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,C_percent,43.26108868333494,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,N_percent,1.8298085671081434,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,CN_ratio,23.64241235994725,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,dN15_permil,-4.04967836380005,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,dC13_permil,-29.977052078247098,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,P_percent,0.1389619254114535,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,trisetum spicatum,NP_ratio,13.167697278878716,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,Plant_Height_cm,7,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,Wet_Mass_g,0.024733333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,Dry_Mass_g,0.017666666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,Leaf_Thickness_mm,0.12766666666666668,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,Leaf_Area_cm2,1.4246666666666667,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,SLA_cm2_g,80.64150943396227,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,LDMC,0.7142857142857143,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,C_percent,43.176676654872146,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,N_percent,1.9061049070740752,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,CN_ratio,22.651784009700474,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,dN15_permil,-3.58480506896973,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,dC13_permil,-29.7757733917236,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,P_percent,0.10640414561474225,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,trisetum spicatum,NP_ratio,17.9138218352461,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,Plant_Height_cm,4,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,Wet_Mass_g,0.01115,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,Dry_Mass_g,0.0035,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,Leaf_Thickness_mm,0.128,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,Leaf_Area_cm2,0.505,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,SLA_cm2_g,144.28571428571428,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,LDMC,0.31390134529147984,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,C_percent,44.95,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,N_percent,2.14,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,CN_ratio,21.00467289719626,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,dN15_permil,-4.85455751419068,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,dC13_permil,-29.9708577728271,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,P_percent,0.0444355806260584,80,78.183,15.75
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,bistorta vivipara,NP_ratio,48.15960475477703,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,Plant_Height_cm,1.5,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,Wet_Mass_g,0.010514285714285714,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,Dry_Mass_g,0.003857142857142857,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,Leaf_Thickness_mm,0.21633333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,Leaf_Area_cm2,0.5471428571428572,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,SLA_cm2_g,141.85185185185185,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,LDMC,0.36684782608695654,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,C_percent,46.88562240629378,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,N_percent,1.9521673409686158,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,CN_ratio,24.01721482699855,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,dN15_permil,-0.033802101016045,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,dC13_permil,-31.419435043335,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,P_percent,0.1142537725857819,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,salix polaris,NP_ratio,17.086239664453316,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,Plant_Height_cm,6,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,Wet_Mass_g,0.05513333333333333,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,Dry_Mass_g,0.014333333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,Leaf_Thickness_mm,0.23533333333333334,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,Leaf_Area_cm2,1.8603333333333332,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,SLA_cm2_g,129.7906976744186,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,LDMC,0.25997581620314386,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,C_percent,43.04974906381921,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,N_percent,2.1545482871114214,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,CN_ratio,19.98086992124717,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,dN15_permil,-3.30555134773254,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,dC13_permil,-29.5009816741943,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,P_percent,0.15495730276729244,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,bistorta vivipara,NP_ratio,13.90414164827727,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,Plant_Height_cm,8,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,Wet_Mass_g,0.00579,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,Dry_Mass_g,0.001425,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,Leaf_Thickness_mm,0.36866666666666664,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,Leaf_Area_cm2,0.0843,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,SLA_cm2_g,59.1578947368421,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,LDMC,0.2461139896373057,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,C_percent,49.4416004413829,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,N_percent,0.9550015750841372,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,CN_ratio,51.771223976281945,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,dN15_permil,-7.494035339355471,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,dC13_permil,-31.0038084411621,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,P_percent,0.05267272362950636,80,78.183,15.75
ITEX,2018,2018-07-19,CH,OTC,CH-8,1,AKW9471,cassiope tetragona,NP_ratio,18.130856148649233,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,4,AKX2225,salix polaris,Plant_Height_cm,2,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,4,AKX2225,salix polaris,Wet_Mass_g,0.01707142857142857,80,78.183,15.75
ITEX,2018,2018-07-19,CH,CTL,CH-1,4,AKX2225,salix polaris,Dry_Mass_g,0.005285714285714285,80,78.183,15.75
